Company Name	Symbol
Axis Aggressive Hybrid Fund - Direct Plan - Quarterly IDCW	MF:144398
Axis Aggressive Hybrid Fund - Regular Plan - Monthly IDCW	MF:144399
Axis Aggressive Hybrid Fund - Regular Plan - Quarterly IDCW	MF:144400
Mahindra Manulife Dynamic Bond Fund - Regular Plan - Growth	MF:144401
Mahindra Manulife Dynamic Bond Fund - Regular Plan - Quarterly IDCW	MF:144402
Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth	MF:144403
Mahindra Manulife Dynamic Bond Fund - Direct Plan - Quarterly IDCW	MF:144404
Mahindra Manulife Dynamic Bond Fund - Regular Plan - IDCW	MF:144405
Mahindra Manulife Dynamic Bond Fund - Direct Plan - IDCW	MF:144406
Aditya Birla Sun Life Fixed Term Plan - Series QS (1100 days) - Regular Plan-Growth	MF:144407
Aditya Birla Sun Life Fixed Term Plan - Series QS (1100 days) - Direct - Normal IDCW	MF:144410
Aditya Birla Sun Life Fixed Term Plan - Series QS (1100 days) - Direct Plan-Growth	MF:144412
Principal Retirement Savings Fund - Progressive Plan - Regular Sub - Plan - Dividend Payout	MF:144415
Principal Retirement Savings Fund - Moderate Plan - Regular Sub - Plan - Dividend Payout	MF:144420
Sundaram Emerging Small Cap Series V Regular Plan - Growth	MF:144435
Sundaram Emerging Small Cap Series V Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	MF:144436
Sundaram Emerging Small Cap Series V Direct Plan - Growth	MF:144437
Sundaram Emerging Small Cap Series V Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	MF:144438
ICICI Prudential Bharat Consumption Fund - Series 4 - Cumulative Option	MF:144445
ICICI Prudential Bharat Consumption Fund - Series 4 - IDCW Option	MF:144446
ICICI Prudential Bharat Consumption Fund - Series 4 - Direct Plan - IDCW Option	MF:144447
ICICI Prudential Bharat Consumption Fund - Series 4 - Direct Plan - Cumulative Option	MF:144448
IDBI Long Term Value Fund-Direct Plan-IDCW	MF:144452
IDBI Long Term Value Fund-Regular Plan-Growth	MF:144453
IDBI Long Term Value Fund-Regular Plan-IDCW	MF:144454
IDBI Long Term Value Fund-Direct Plan- Growth	MF:144455
Kotak FMP Series 237 - Regular Plan -Payout of Income Distribution cum capital withdrawal Option	MF:144457
Kotak FMP Series 237 - Direct Plan-Growth Option	MF:144459
Kotak FMP Series 237- Regular Plan -Growth Option	MF:144460
Franklin India Equity Savings Fund- Growth	MF:144461
Franklin India Equity Savings Fund - Direct - IDCW	MF:144462
Franklin India Equity Savings Fund - Quarterly - IDCW	MF:144463
Franklin India Equity Savings Fund - Monthly - IDCW	MF:144464
Franklin India Equity Savings Fund - Direct - Monthly - IDCW	MF:144465
Franklin India Equity Savings Fund- Growth Direct	MF:144466
Franklin India Equity Savings Fund - Direct - Quarterly - IDCW	MF:144467
Franklin India Equity Savings Fund - IDCW	MF:144468
UTI Liquid Fund - Regular Plan - Half-Yearly IDCW	MF:144475
Nippon India Fixed Horizon Fund XXXVIII- Series 11- Growth Option	MF:144480
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 11 - IDCW Option	MF:144481
Nippon India Fixed Horizon Fund XXXVIII- Series 11- Direct Plan- Growth Option	MF:144482
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 11 - DIRECT Plan - IDCW Option	MF:144483
UTI Equity Savings Fund - Regular Plan - Growth Option	MF:144484
UTI Equity Savings Fund - Regular Plan - IDCW	MF:144485
UTI Equity Savings Fund - Regular Plan - Monthly IDCW	MF:144486
UTI Equity Savings Fund - Regular Plan - Quarterly IDCW	MF:144487
UTI Equity Savings Fund - Direct Plan - Quarterly IDCW	MF:144488
UTI Equity Savings Fund - Direct Plan - Monthly IDCW	MF:144489
UTI Equity Savings Fund - Direct Plan - Growth Option	MF:144490
UTI Equity Savings Fund - Direct Plan - IDCW	MF:144491
SBI Debt Fund Series C - 22 (1100 Days) - Regular Plan - Growth	MF:144492
SBI Debt Fund Series - C - 22 (1100 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	MF:144493
SBI Debt Fund Series C - 22 (1100 Days) - Direct Plan - Growth	MF:144494
SBI Debt Fund Series - C - 22 (1100 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	MF:144495
Aditya Birla Sun Life Fixed Term Plan - Series QT (1100 days) - Regular Plan-Growth	MF:144496
Aditya Birla Sun Life Fixed Term Plan - Series QT (1100 days) -Regular -Normal IDCW	MF:144497
Aditya Birla Sun Life Fixed Term Plan - Series QT (1100 days) - Direct Plan-Growth	MF:144500
Aditya Birla Sun Life Fixed Term Plan - Series QT (1100 days) -Direct - Normal IDCW	MF:144501
HDFC FMP 1141D August 2018 (1) - IDCW Option - Direct Plan	MF:144502
HDFC FMP 1141D August 2018 (1) - Growth Option - Direct Plan	MF:144503
HDFC FMP 1141D August 2018 (1) - Quarterly IDCW Option - Direct Plan	MF:144504
HDFC FMP 1141D August 2018 (1) - IDCW Option	MF:144505
HDFC FMP 1141D August 2018 (1) - Growth Option	MF:144506
HDFC FMP 1141D August 2018 (1) - Quarterly IDCW Option	MF:144507
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) - Regular Plan-Growth	MF:144508
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) -Regular -Normal IDCW	MF:144509
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) - Direct Plan-Growth	MF:144510
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) -Direct - Normal IDCW	MF:144511
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) -Direct - Quarterly IDCW	MF:144512
Aditya Birla Sun Life Fixed Term Plan - Series QU (1100 days) -Regular -Quarterly IDCW	MF:144513
DSP FMP Series - 241 - 36M - Regular Plan - Growth	MF:144516
DSP FMP Series - 241 - 36M - Direct Plan - IDCW - Quarterly Payout	MF:144517
DSP FMP Series - 241 - 36M - Regular Plan - IDCW - Payout	MF:144518
DSP FMP Series - 241 - 36M - Regular Plan - IDCW - Quarterly Payout	MF:144519
DSP FMP Series - 241 - 36M - Direct Plan - Growth	MF:144520
HDFC FMP 1105D August 2018 (1) - IDCW Option - Direct Plan	MF:144521
HDFC FMP 1105D August 2018 (1) - Quarterly IDCW Option - Direct Plan	MF:144522
HDFC FMP 1105D August 2018 (1) - IDCW Option	MF:144523
HDFC FMP 1105D August 2018 (1) - Growth Option	MF:144524
HDFC FMP 1105D August 2018 (1) - Growth Option - Direct Plan	MF:144525
HDFC FMP 1105D August 2018 (1) - Quarterly IDCW Option	MF:144526
Nippon India Fixed Horizon Fund XXXVIII- Series 12- Growth Option	MF:144527
Nippon India Fixed Horizon Fund XXXVIII- Series 12- Direct Plan- Growth Option	MF:144528
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 12 - DIRECT Plan - IDCW Option	MF:144529
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 12 - IDCW Option	MF:144530
IDFC Fixed Term Plan Series 160 REGULAR PLAN-QUARTERLY IDCW (1105 days)	MF:144531
IDFC Fixed Term Plan Series 160 DIRECT PLAN-GROWTH (1105 days)	MF:144534
IDFC Fixed Term Plan Series 160 DIRECT PLAN-PERIODIC IDCW (1105 days)	MF:144535
IDFC Fixed Term Plan Series 160 REGULAR PLAN-GROWTH (1105 days)	MF:144537
Tata Fixed Maturity Plan Series 55 Scheme F -Regular Plan-Growth	MF:144539
TATA Fixed Maturity Plan Series 55 Sch F Regular Plan - Payout of Income Distribution cum capital withdrawal option	MF:144540
TATA Fixed Maturity Plan Series 55 Sch F Direct Plan - Payout of Income Distribution cum capital withdrawal option	MF:144541
Tata Fixed Maturity Plan Series 55 Scheme F-Direct Plan-Growth	MF:144542
TATA Flexi Cap Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	MF:144543
TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	MF:144544
TATA Flexi Cap Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	MF:144545
Tata Flexi Cap Fund-Direct Plan-Growth	MF:144546
TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option	MF:144547
Tata Flexi Cap Fund -Regular Plan-Growth	MF:144548
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) - Regular Plan-Growth	MF:144549
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) -Regular -Normal IDCW	MF:144550
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) -Regular -Quarterly IDCW	MF:144551
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) - Direct Plan-Growth	MF:144552
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) -Direct - Normal IDCW	MF:144553
Aditya Birla Sun Life Fixed Term Plan - Series QV (1100 days) -Direct - Quarterly IDCW	MF:144554
HSBC Fixed Term Series 136 - Growth Option	MF:144555
HSBC Fixed Term Series 136 - Direct Plan Growth Option	MF:144556
HSBC FTS 136 - IDCW - Tenure 1145 Days - Maturity: 30-Sep-2021	MF:144557
HSBC FTS 136 - IDCW Direct Plan - Tenure 1145 Days - Maturity: 30-Sep-2021	MF:144558
HDFC FMP 1113D August 2018 (1) - IDCW Option - Direct Plan	MF:144559
HDFC FMP 1113D August 2018 (1) - Growth Option - Direct Plan	MF:144560
HDFC FMP 1113D August 2018 (1) - Quarterly IDCW Option - Direct Plan	MF:144561
HDFC FMP 1113D August 2018 (1) - IDCW Option	MF:144562
HDFC FMP 1113D August 2018 (1) - Growth Option	MF:144563
HDFC FMP 1113D August 2018 (1) - Quarterly IDCW Option	MF:144564
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Regular Plan-Growth	MF:144565
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Regular -Quarterly IDCW	MF:144566
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Direct Plan-Growth	MF:144567
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Direct - Quarterly IDCW	MF:144568
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Regular -Normal IDCW	MF:144569
Aditya Birla Sun Life Fixed Term Plan - Series QW (1099 days) - Direct - Normal IDCW	MF:144570
UTI Fixed Term Income Fund Series XXX-I (1104 days) - Direct Plan - Growth Option	MF:144571
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Direct Plan - Quarterly IDCW	MF:144572
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Direct Plan - Maturity IDCW	MF:144573
UTI Fixed Term Income Fund Series XXX-I (1104 days) - Regular Plan - Growth Option	MF:144574
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Annual IDCW	MF:144575
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Maturity IDCW	MF:144576
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Flexi IDCW	MF:144577
UTI Fixed Term Income fund - Series XXX - I (1104 DAYS) - Regular Plan - Quarterly IDCW	MF:144579
DSP FMP Series - 242 - 3M - Regular Plan - Growth	MF:144581
DSP FMP Series - 242 - 3M - Regular Plan - Dividend Quarterly Payout	MF:144583
DSP FMP Series - 242 - 3M - Direct Plan - Growth	MF:144584
DSP FMP Series - 242 - 3M - Direct Plan - Dividend Quarterly Payout	MF:144585
DSP FMP Series - 242 - 3M - Direct Plan - Dividend Payout	MF:144586
ICICI Prudential Nifty Next 50 ETF	MF:144587
Kotak FMP Series 239 - Regular plan -Growth option	MF:144588
Kotak FMP Series 239 - Direct Plan - Growth option	MF:144589
Kotak FMP Series 239 - Direct Plan - Payout of Income Distribution cum capital withdrawal Option	MF:144590
Kotak FMP Series 239 - Regular plan- Payout of Income Distribution cum capital withdrawal Option	MF:144591
Reliance Fixed Horizon Fund XXXVIII- Series 13- Dividend Plan	MF:144592
Reliance Fixed Horizon Fund XXXVIII- Series 13 - Direct Plan- Dividend Plan	MF:144593
Reliance Fixed Horizon Fund XXXVIII- Series 13- Direct Plan- Growth Option	MF:144594
Reliance Fixed Horizon Fund XXXVIII- Series 13- Growth Option	MF:144595
ICICI Prudential Fixed Maturity Plan - Series 83 - 1111 Days Plan Y - Cumulative Option	MF:144596
ICICI Prudential Fixed Maturity Plan - Series 83 - 1111 Days Plan Y - Half Yearly IDCW Option	MF:144598
ICICI Prudential Fixed Maturity Plan - Series 83 - 1111 Days Plan Y - Direct Plan Cumulative Option	MF:144599
ICICI Prudential Fixed Maturity Plan - Series 83 - 1111 Days Plan Y - Quarterly IDCW Option	MF:144601
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Cumulative Option	MF:144602
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Direct Plan Cumulative Option	MF:144603
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Quarterly IDCW Option	MF:144604
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Direct Plan Half Yearly IDCW Option	MF:144605
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Direct Plan Quarterly IDCW Option	MF:144606
ICICI Prudential Fixed Maturity Plan - Series 83 - 1100 Days Plan X - Half Yearly IDCW Option	MF:144607
Invesco India Fixed Maturity Plan - Series 32 - Plan D - Regular - IDCW (Payout)	MF:144608
Invesco India Fixed Maturity Plan - Series 32 - Plan D - Direct - IDCW (Payout)	MF:144609
Invesco India Fixed Maturity Plan - Series 32 - Plan D - Direct - Growth	MF:144610
Invesco India Fixed Maturity Plan - Series 32 - Plan D - Regular - Growth	MF:144611
Kotak FMP Series 240-Regular Plan - Payout of Income Distribution cum capital withdrawal Option	MF:144612
Kotak FMP Series 240 - Direct Plan - Growth Option	MF:144614
Kotak FMP Series 240 - Regular Plan - Growth option	MF:144615
Tata Fixed Maturity Plan Series 55 Scheme G-Direct Plan-Growth	MF:144620
TATA Fixed Maturity Plan Series 55 Sch G Direct Plan - Payout of Income Distribution cum capital withdrawal option	MF:144621
Tata Fixed Maturity Plan Series 55 Scheme G-Regular Plan-Growth	MF:144622
TATA Fixed Maturity Plan Series 55 Sch G Regular Plan - Payout of Income Distribution cum capital withdrawal option	MF:144623
Nippon India Fixed Horizon Fund XXXVIII- Series 14- Growth Option	MF:144624
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 14 - IDCW Option	MF:144625
Nippon India Fixed Horizon Fund XXXVIII- Series 14- Direct Plan- Growth Option	MF:144626
NIPPON INDIA FIXED HORIZON FUND - XXXVIII - SERIES 14 - DIRECT Plan - IDCW Option	MF:144627
DSP FMP Series - 243 - 36M - Regular Plan - Growth	MF:144628
DSP FMP Series - 243 - 36M - Regular Plan - IDCW - Payout	MF:144629
DSP FMP Series - 243 - 36M - Regular Plan - IDCW - Quarterly Payout	MF:144630
DSP FMP Series - 243 - 36M - Direct Plan - IDCW - Payout	MF:144631
DSP FMP Series - 243 - 36M - Direct Plan - IDCW - Quarterly Payout	MF:144632
DSP FMP Series - 243 - 36M - Direct Plan - Growth	MF:144633
BNP Paribas India Consumption Fund - Direct Plan - Growth Option	MF:144634
BNP Paribas India Consumption Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option	MF:144635
BNP Paribas India Consumption Fund - Regular Plan - Growth Option	MF:144636
BNP Paribas India Consumption Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option	MF:144637
PGIM India Fixed Duration Fund - Series BE - Regular Plan - Growth Option	MF:144638
PGIM India Fixed Duration Fund - Series BE - Regular Plan - Quarterly Dividend Option	MF:144639
PGIM India Fixed Duration Fund - Series BE - Regular Plan - Standard Dividend Option	MF:144640
PGIM India Fixed Duration Fund - Series BE - Direct Plan - Growth Option	MF:144641
DSP Corporate Bond Fund - Regular - Growth	MF:144644
DSP Corporate Bond Fund - Regular - IDCW - Monthly	MF:144645
DSP Corporate Bond Fund - Direct - Growth	MF:144646
DSP Corporate Bond Fund - Direct - IDCW	MF:144647
DSP Corporate Bond Fund - Direct - IDCW - Quarterly	MF:144648
DSP Corporate Bond Fund - Regular - IDCW - Quarterly	MF:144649
DSP Corporate Bond Fund - Regular - IDCW	MF:144650
DSP Corporate Bond Fund - Direct - IDCW - Monthly	MF:144651
Franklin India Fixed Maturity Plans- Series 4 Plan C (1098 days) -Growth	MF:144652
Franklin India Fixed Maturity Plans Series 4 Plan C (1098 days) -Growth -Direct	MF:144653
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days - IDCW	MF:144654
Franklin India Fixed Maturity Plans- Series 4 Plan C (1098 days) -Dividend -Direct	MF:144655
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days -QTR - IDCW	MF:144656
Franklin India Fixed Maturity Plans-Series 4 - Plan C 1098 days - QTR Direct - IDCW	MF:144657
Navi Arbitrage Fund - Direct Plan - Growth	MF:144658
UTI Fixed Term Income fund - Series XXX - II (1107 DAYS) - Direct Plan - Annual IDCW	MF:144659
UTI Fixed Term Income fund - Series XXX - II (1107 DAYS) - Regular Plan - Quarterly IDCW	MF:144661
UTI Fixed Term Income Fund Series XXX-II (1107 days) - Regular Plan - Growth Option	MF:144663
UTI Fixed Term Income Fund Series XXX-II (1107 days) - Direct Plan - Growth Option	MF:144666
Kotak FMP Series 242 - Regular Growth	MF:144669
Kotak FMP Series 242 -Regular Plan -Payout of Income Distribution cum capital withdrawal Option	MF:144670
Kotak FMP Series 242 - Direct Plan  -Growth Option	MF:144671
Kotak FMP Series 242 - Direct Plan - Payout of Income Distribution cum capital withdrawal Option	MF:144672
Kotak India Growth Fund Series 7 - Direct Plan - Growth Option	MF:144673
Kotak India Growth Fund Series 7 - Regular Plan - ayout of Income Distribution cum capital withdrawal option	MF:144674
Kotak India Growth Fund Series 7 -Direct Plan  -ayout of Income Distribution cum capital withdrawal option	MF:144675
Kotak India Growth Fund Series 7 - Regular Plan - Growth Option	MF:144676
Motilal Oswal Equity Hybrid Fund (MOFEH) - Direct Plan Growth Option	MF:144681
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) - Regular Plan-Growth	MF:144682
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Regular -Normal IDCW	MF:144683
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Regular -Quarterly IDCW	MF:144684
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Direct - Quarterly IDCW	MF:144685
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) - Direct Plan-Growth	MF:144686
Aditya Birla Sun Life Fixed Term Plan - Series QQ (1100 days) -Direct - Normal IDCW	MF:144687
Reliance Fixed Horizon Fund XXXVIII- Series 15- Growth Option	MF:144688
Reliance Fixed Horizon Fund XXXVIII- Series 15- Dividend Plan	MF:144689
Reliance Fixed Horizon Fund XXXVIII- Series 15- Direct Plan- Growth Option	MF:144690
Reliance Fixed Horizon Fund XXXVIII- Series 15 - Direct Plan- Dividend Plan	MF:144691
Nippon India Fixed Horizon Fund XXXIX- Series 1- Direct Plan- Growth Option	MF:144692
NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 1 - DIRECT Plan - IDCW Option	MF:144693
Nippon India Fixed Horizon Fund XXXIX- Series 1- Growth Plan	MF:144694
NIPPON INDIA FIXED HORIZON FUND - XXXIX - SERIES 1 - IDCW Option	MF:144695
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Cumulative Option	MF:144696
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Direct Plan Cumulative Option	MF:144697
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Quarterly IDCW Option	MF:144698
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Half Yearly IDCW Option	MF:144699
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Direct Plan Half Yearly IDCW Option	MF:144700
ICICI Prudential Fixed Maturity Plan - Series 83 - 1101 Days Plan Z - Direct Plan Quarterly IDCW Option	MF:144701
